departure_station,return_station,trip_count,distance_crow_m,distance_bike_osm_m,rugosite,elevation_gain_m,energy_proxy_kj
Rue Jules Ferry - Gare Saint-Roch,Saint-Guilhem - Courreau,199,790.5441675198168,1690.8740350081114,2.1388735816151927,13.036788940429688,18.97454438304868
Corum,Charles Flahault,199,1377.105416937402,2028.4780983030196,1.4730013209985264,13.127742767333984,20.54520065423786
Les Arceaux,Renouvier,199,1114.3192355730434,1462.3170018804985,1.3122962928379278,6.014423370361328,11.765532798493478
Louis Blanc,Les Arceaux,199,1176.5049823181896,1442.4823365183106,1.2260741417992453,19.49250030517578,23.577766793999782
Tonnelles,Père Soulas,199,1504.3729527254177,1720.7074409788886,1.1438037608038256,0.0,7.596062998201305
Les Arceaux,Corum,198,1507.5925196010658,2288.7135182196103,1.5181247508612223,17.05551528930664,25.161840275109306
FacdesSciences,Nombre d'Or,198,3405.5242358696273,4702.552032519997,1.3808599518949431,2.3886852264404297,22.868386133983783
Sud De France,Port Marianne,198,2230.021317399889,2973.471684368057,1.3333826278553247,3.1317977905273438,15.891455019899382
Saint-Guilhem - Courreau,Plan Cabanes,197,338.97011953865155,760.3364150791473,2.2430779919893467,3.716522216796875,6.637822569576858
Médiathèque Emile Zola,Les Aubes,197,1227.5446985242024,1664.0699263151876,1.3556084176126468,5.003255844116211,11.763411274488599
Parvis Jules Ferry - Gare Saint-Roch,Place Albert 1er - St Charles,196,1382.6814366348221,2818.22602248173,2.038232341746588,6.596225738525391,18.264866480789664
Jardin de la Lironde,Saint-Guilhem - Courreau,196,3142.402997700224,4185.288431153117,1.3318751395718917,16.709104537963867,33.228424175893736
Nombre d'Or,Observatoire,195,1454.2359819537605,2972.207897787133,2.0438277794460724,8.078348159790039,20.253185355059927
Beaux-Arts,Louis Blanc,195,532.1916289458418,812.1859266847384,1.526115561594807,4.653863906860352,7.694291216716782
Hôtel du Département,Père Soulas,195,1657.976665240331,2351.920120618161,1.418548384863571,0.0,10.382551372468873
Voltaire,Gambetta,195,1282.9195999191634,1646.7434562917765,1.2835905355218968,16.29390525817871,21.65543794024603
Observatoire,Renouvier,195,1287.6468060371799,1582.0872535002088,1.228665536296548,14.832588195800781,20.079816298649185
Les Arceaux,Plan Cabanes,195,630.4898818726368,763.0436829371334,1.2102393787364114,1.388397216796875,4.594272241035936
Hôtel du Département,Plan Cabanes,195,3084.6821852567937,3504.3202863676865,1.1360393310910761,0.0,15.469821904170153
Boutonnet,Nouveau Saint-Roch,194,2387.6112909079575,3800.4213061585247,1.5917253032897603,1.92083740234375,18.472867198566103
Boutonnet,Voltaire,194,2486.1128190534064,3629.861020360382,1.4600548263704545,10.863231658935547,25.615168706055105
Cité Mion,Garcia Lorca,193,1504.0703480858244,2094.34296134663,1.3924501363995534,3.205425262451172,12.07554696708284
FacdesSciences,Antigone centre,193,3583.0908717443626,4376.641115058368,1.2214708673932346,0.0,19.320682202425168
Rue Jules Ferry - Gare Saint-Roch,Prés d'Arènes,193,1402.3377366952925,1691.9927064491637,1.2065515048011641,6.052066802978516,12.812671582969566
Parvis Jules Ferry - Gare Saint-Roch,Pérols Etang de l'Or,193,8474.386120166164,9455.904033280427,1.1158217125342664,0.0,41.74308835491645
Rue Jules Ferry - Gare Saint-Roch,Renouvier,192,1104.6370551695136,1921.005116519946,1.7390373675497925,8.676929473876953,16.141138119363266
Foch,Halles Castellane,192,298.6213718185502,466.3790089816935,1.5617737141234387,3.2181434631347656,4.900128998751371
Emile Combes,Fac de Lettres,192,2255.2670551844417,2440.8515932638347,1.0822893845998276,37.24702453613281,43.66053732141486
Parvis Jules Ferry - Gare Saint-Roch,Saint-Guilhem - Courreau,191,790.533415810216,1690.8740350081114,2.1389026715273487,13.036788940429688,18.97454438304868
Plan Cabanes,Corum,191,1241.7347487181933,1916.5674349375656,1.543459613187102,10.002704620361328,17.292074850848902
Les Aubes,Médiathèque Emile Zola,191,1227.5446985242024,1821.4502076431777,1.4838157908489926,8.774347305297852,15.787663177488282
Richter,Observatoire,191,2499.1985299186895,3510.988031661204,1.404845589347971,17.61836051940918,31.05450716835475
Plan Cabanes,Nouveau Saint-Roch,190,1170.2015248906396,2009.418201073991,1.7171556850105625,2.4768829345703125,11.057416591573263
Boutonnet,Jeu de Mail des Abbés,190,1308.3920157571122,2202.669371750515,1.6834934371530246,1.7320671081542969,11.252925991382078
Plan Cabanes,Hôtel de Ville,189,2514.3813070284673,3376.174440275817,1.3427456014083359,0.0,14.904122066597594
FacdesSciences,Parvis Jules Ferry - Gare Saint-Roch,189,3444.0509873014385,4474.54439337322,1.2992096835590745,1.134674072265625,20.754679962949403
Les Arceaux,Observatoire,189,661.9277320426971,823.9136284189817,1.2447184013221488,1.6938743591308594,5.13268838433223
Saint-Guilhem - Courreau,Port Marianne,189,3561.809237801601,4407.960608116593,1.237562237004374,8.921051025390625,27.335338054848087
Providence - Ovalie,Observatoire,189,3243.317719828667,3870.432655191496,1.1933559982510615,6.664405822753906,22.970028857252284
Pérols Etang de l'Or,Antigone centre,189,8099.056173999626,8663.77539152275,1.06972654657416,20.671984672546387,56.49753173326839
Halles Castellane,Nouveau Saint-Roch,188,1208.5688233766248,2038.6244078722748,1.6868087016977276,1.309814453125,10.15594262921622
Halles Castellane,Les Aubes,188,1543.5924226775705,2171.3076921657284,1.4066586880488183,0.0,9.585237807065608
Les Arceaux,Parvis Jules Ferry - Gare Saint-Roch,188,1659.1057820732567,2261.247999575867,1.3629317816915567,0.0,9.982279294127666
Rue Jules Ferry - Gare Saint-Roch,Sabines,188,2929.3122153673307,3887.0352731659195,1.3269446844123756,4.646617889404297,21.261816147946007
Place Albert 1er - St Charles,Pérols Etang de l'Or,188,9729.576965735694,10786.599541257916,1.1086401371040797,0.0,47.61744367488307
Sabines,Nouveau Saint-Roch,187,2121.9874260654997,2773.208044347607,1.3068918365315545,5.233463287353516,16.86295164817693
Place Viala,Corum,187,2177.0880624492115,2672.6019831777976,1.227603985927485,0.0,11.798201454738388
FacdesSciences,Richter,187,4253.185328338303,5068.312617036369,1.191651015832064,0.0,22.374066047907053
Nombre d'Or,Place Albert 1er - St Charles,186,1405.345603309758,2297.3852091152366,1.6347474981987478,10.386333465576172,19.31190082239642
Voltaire,Pont de Lattes - Gare Saint-Roch,186,553.1967680511079,768.0354124553243,1.3883584590725015,11.33677864074707,13.399734190199618
Médiathèque Emile Zola,Emile Combes,186,1414.8872198389408,1904.8526781016196,1.3462929422165906,3.907032012939453,11.858490711703844
Corum,Place Viala,186,2177.0880624492115,2858.328578400242,1.3129136242585606,23.086448669433594,33.00111703959079
Garcia Lorca,Nouveau Saint-Roch,186,1580.4385798271162,1825.6856126065595,1.1551765667516614,21.36317253112793,26.921034164584512
Celleneuve,Observatoire,186,3749.000855510211,4326.044363603744,1.153919278851432,15.128852844238281,32.45458701930671
Comédie,Parvis Jules Ferry - Gare Saint-Roch,185,429.9390176280114,1060.4580505531749,2.466531315077564,1.0966033935546875,5.649583200336425
Saint-Guilhem - Courreau,Nombre d'Or,185,1123.2644191332813,2028.4797135925362,1.805879078015954,0.0,8.95472369565425
Saint-Guilhem - Courreau,Voltaire,185,1427.3273258186728,1800.7754537341207,1.2616415458179848,0.0,7.949523240509277
Port Marianne,Deux Ponts - Gare Saint-Roch,185,2697.8966409645873,3367.5906279212286,1.2482281851676882,16.40607261657715,29.351150340134232
Louis Blanc,Foch,185,533.2100675083218,628.5830863968661,1.1788657504803317,28.09209442138672,27.5773901995413
Louis Blanc,Halles Castellane,185,506.6240797901159,579.3958361796979,1.143640539983275,28.07819366455078,27.347980105247167
Corum,Nombre d'Or,184,797.7939348449563,1767.9812776538004,2.2160876392190056,2.5013427734375,10.01318888487067
Renouvier,Nombre d'Or,184,1603.492868086989,2800.23555957796,1.746334901332438,0.0,12.361639877756904
Prés d'Arènes,Rue Jules Ferry - Gare Saint-Roch,184,1402.3377366952925,2338.768571965876,1.667764127547012,17.844165802001953,26.07910784753089
Comédie,Tonnelles,184,3448.0292673994954,4877.173553560453,1.4144814835747663,34.96821975708008,52.403723875718626
Médiathèque Emile Zola,Place Viala,184,3202.1014484684324,4116.187582145656,1.2854644515133746,25.643569946289062,40.81161798696061
Rue Jules Ferry - Gare Saint-Roch,Marie Caizergues,183,1716.3121596808878,3120.4277420904064,1.8181003522521126,2.1869239807128906,15.705963450029511
Antigone centre,Fac de Lettres,183,3514.332380237182,3981.2864034291297,1.132871331641213,40.98170280456543,53.75813423408872
Sabines,Rondelet,182,2546.596013545494,3479.0210007253227,1.3661456242844194,15.474422454833984,29.020505793074868
FacdesSciences,Port Marianne,182,5282.047574856425,6651.938047668401,1.2593483783320925,0.0,29.364980511432158
AtelierTAM,Vert Bois,182,4800.705467689696,5791.774000185656,1.2064422696135335,29.38998794555664,51.51620668095154
Observatoire,Prés d'Arènes,182,2683.307400594677,3004.114113467637,1.1195564521611883,0.0,13.261661753902883
Halles Castellane,Observatoire,181,674.42912034909,973.7687316185343,1.4438414686401793,1.4723052978515625,5.598600413203165
Boutonnet,Renouvier,181,1869.2214639444067,2568.6249223329546,1.37416832188128,4.81195068359375,15.587665978183752
Emile Combes,Aiguelongue,181,2202.363740063765,2846.2575287331656,1.2923648700512833,49.053680419921875,55.87429830334159
Gambetta,Tonnelles,181,2967.9083035140898,3448.652672810404,1.1619808700717267,36.17947769165039,47.16693807807967
Plan Cabanes,Prés d'Arènes,181,2260.2438842585007,2611.5236637459034,1.15541675919749,3.2100906372070312,14.36276023719638
Vert Bois,Occitanie,180,1864.10388592159,2444.5234887851316,1.3113665537887065,0.0,10.791348941241964
Emile Combes,Richter,180,2005.5250637498225,2533.6030866992805,1.2633116047735082,0.0,11.184590826233974
Renouvier,FacdesSciences,180,3386.2261613843216,4145.906245153428,1.2243441659131657,19.47380828857422,35.49552845721198
Albert 1er - Cathédrale,Saint-Guilhem - Courreau,180,658.3006451594605,710.8870963260364,1.0798821200514515,21.884769439697266,22.460274025040004
Nombre d'Or,Parvis Jules Ferry - Gare Saint-Roch,179,522.2493373950324,1713.1027668514762,3.280239234761681,8.701297760009766,15.244867956578465
Foch,Port Marianne,179,3546.1491738935892,4738.746057821753,1.3363075904160908,0.0,20.91919447225413
Marie Caizergues,Aiguelongue,179,2007.3677903582873,2659.28836410944,1.3247638907441042,42.595645904541016,49.34712425248039
Occitanie,Port Marianne,179,6331.640148741808,7599.703610706559,1.2002740888893906,8.682790756225586,41.21492754813568
Richter,Plan Cabanes,179,2513.9357439843766,2916.5980524491,1.1601720765649075,23.6644229888916,33.76864115942895
Occitanie,Nombre d'Or,178,4242.578101199584,5611.6019860815295,1.3226867843622856,0.0,24.772416967556914
Marie Caizergues,Médiathèque Emile Zola,178,2033.9805002096457,2485.785042511145,1.2221282565171747,4.124967575073242,14.615431942197619
Fac de Lettres,Charles Flahault,178,1855.447293383433,2253.1429924400145,1.2143395290584504,0.0,9.946499740126445
Foch,Nombre d'Or,177,1126.1881542855106,2359.2651632976967,2.0949120751447516,0.0,10.414976063377683
Garcia Lorca,Pérols Etang de l'Or,177,6999.864950398955,9338.940906984499,1.3341601549687367,0.0,41.226754633883075
Malbosc,Place Albert 1er - St Charles,177,3925.656301213366,4416.658886597663,1.1250752861967397,7.811008453369141,26.393680018365
Garcia Lorca,Nombre d'Or,176,2240.4217602012623,3527.9614737580423,1.574686309706757,13.28791618347168,27.306087124292027
Emile Combes,Antigone centre,176,1295.7788652559022,1841.9315847212779,1.4214860529906208,2.3152732849121094,10.175361764000984
Rondelet,Voltaire,176,1139.4189700107606,1507.730135395575,1.3232447195269499,0.0,6.655874682703765
Corum,Emile Combes,175,322.914054550505,646.9936743562071,2.0036095216010947,3.789865493774414,6.202225819898906
Place Viala,Charles Flahault,175,904.2819702763102,1134.579611128685,1.2546745909154924,0.0,5.008601693327581
Pérols Etang de l'Or,Observatoire,175,9754.676588312503,11055.848075055635,1.1333895055323642,30.938679695129395,76.12180163016285
Occitanie,Renouvier,175,3793.0263937844816,4248.53137374838,1.1200901160904972,2.8530960083007812,21.274140215140985
Rue Jules Ferry - Gare Saint-Roch,Corum,174,986.9796089121105,2335.5491750894907,2.366360109165608,2.307973861694336,12.347991955922486
Corum,Les Arceaux,174,1507.5925196010658,2175.9985097974095,1.4433598479071885,11.96950912475586,20.173825027747615
Port Marianne,Parvis Jules Ferry - Gare Saint-Roch,174,2866.175497408074,3999.441976413479,1.3953932618676823,15.910934448242188,31.703300629230334
Beaux-Arts,Richter,174,1809.0820667418566,2434.610082592575,1.3457709450280992,0.35898780822753906,11.064536545489018
Port Marianne,Fac de Lettres,174,5065.289751208961,6492.137805866258,1.2816912999531256,39.188127517700195,63.2587401293741
Nouveau Saint-Roch,Observatoire,174,1733.602434017536,2016.233925092392,1.163031318789667,10.057376861572266,17.780322693402518
Louis Blanc,Malbosc,174,4286.801731149119,4829.144900090054,1.126514637940942,49.663761138916016,65.1663948709965
Foch,Marie Caizergues,173,962.9840051413869,1504.7717726850105,1.562613464658821,0.0,6.64281499051798
Parvis Jules Ferry - Gare Saint-Roch,FacdesSciences,173,3444.0509873014385,5004.0431904613015,1.4529527027653513,20.22911834716797,39.950637253006015
Gambetta,Observatoire,173,1167.303377137146,1471.6487641752137,1.2607251833576338,12.555652618408203,17.581979166244086
Observatoire,Tonnelles,173,2545.2766035151885,2991.845135478854,1.1754499025162632,39.05080795288086,47.68545869216991
Occitanie,Gambetta,173,3891.8448321629585,4194.167841107245,1.0776811568759965,1.8267402648925781,20.127982914441592
Nombre d'Or,Albert 1er - Cathédrale,172,1290.4574114269387,2303.347053744703,1.7849074547898092,16.789215087890625,24.991323569854625
Rue Jules Ferry - Gare Saint-Roch,Les Aubes,172,1745.6590550191193,2660.3185043733156,1.5239622518064837,6.179817199707031,17.20013664317734
Nombre d'Or,Louis Blanc,171,1044.176571227879,1998.8963444417338,1.9143279015455887,12.838150024414062,20.15893056909321
Les Aubes,Nombre d'Or,171,1313.4282307821395,2160.464896092797,1.644905176742129,5.926937103271484,14.770265052280047
Les Arceaux,Marie Caizergues,171,1121.773261936002,1734.7927687856875,1.5464736303232183,0.0,7.658242677804418
Sabines,Parvis Jules Ferry - Gare Saint-Roch,171,2929.2663539244304,4187.075977874061,1.4293940775527305,2.079303741455078,20.319664177655735
Renouvier,Rue Jules Ferry - Gare Saint-Roch,170,1104.6370551695136,1885.3751601249005,1.7067824687771114,0.0,8.322988644371373
Corum,Plan Cabanes,170,1241.7347487181933,2026.2402597530838,1.6317818776068824,23.360610961914062,29.569921044953915
Garcia Lorca,Antigone centre,170,2257.0374347641314,3204.5511898793966,1.4198041824743965,8.782317161560059,21.900399049663974
Sabines,Plan Cabanes,170,2822.076118705055,3235.3639235671963,1.1464481422463486,23.837326049804688,35.32848920995995
Fac de Lettres,Antigone centre,168,3514.332380237182,4435.87931799435,1.2622253213553387,0.0,19.582189249286056
Rondelet,Nombre d'Or,167,1039.4078314143742,2077.760975910495,1.998985300200386,0.0,9.17227582815688
Antigone centre,Garcia Lorca,167,2257.0374347641314,3344.800981811888,1.481943068508047,0.20003795623779297,14.942237445770928
Boutonnet,Gambetta,167,1814.7238295250181,2512.1805896831174,1.3843321770567427,0.6211280822753906,11.638415196997064
Port Marianne,Les Aubes,167,2529.0183050836176,3286.684019325181,1.299588861305815,2.6288070678710938,16.8300403635344
Marie Caizergues,Albert 1er - Cathédrale,166,539.2603424535569,1503.9925145306731,2.7889915058239287,3.2155075073242188,9.47834653361221
Observatoire,Corum,166,870.442606967305,1646.2215197578569,1.891246483778443,0.4043998718261719,7.624289545806387
Marie Caizergues,Boutonnet,166,444.6535869692502,556.6316649211417,1.2518321705558066,2.8451156616210938,4.969203102439644
Occitanie,Rondelet,166,3964.2862107324145,4272.421114283933,1.077727713684575,11.526985168457031,29.037778214237136
Boutonnet,Emile Combes,165,1044.3646787992702,1680.495155482649,1.6091076130751112,0.0,7.418545863878154
Place Albert 1er - St Charles,Rondelet,165,1386.7335771897249,2106.6311479760084,1.5191318524537256,25.29440689086914,31.632155046688453
Hôtel de Ville,Saint-Guilhem - Courreau,165,2243.3881159909674,3295.702128968423,1.4690735434838564,32.14991569519043,42.93403761561474
Aiguelongue,Richter,165,3699.8439650164537,5243.610161063099,1.4172517032187275,0.2143840789794922,23.33719675934405
Albert 1er - Cathédrale,Les Aubes,165,1495.071962596375,2103.7256798998474,1.4071066360220352,0.0,9.286897013917876
Voltaire,Boutonnet,165,2486.1128190534064,3455.329646539904,1.389852310827764,16.182153701782227,29.540776227953934
Parvis Jules Ferry - Gare Saint-Roch,Antigone centre,165,797.159184620192,1096.0991184238999,1.3750065728040735,0.0,4.838729558282306
